bioproject_accession	library_ID	title	library_strategy	library_source	library_selection	library_layout	platform	instrument_model	design_description	filetype	filename	filename2	biosample_accession
PRJNA518082	oro162822	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162822_L001_R1_001.fastq.gz	oro162822_L001_R2_001.fastq.gz	SAMN10877528
PRJNA518082	oro162823	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162823_L001_R1_001.fastq.gz	oro162823_L001_R2_001.fastq.gz	SAMN10877529
PRJNA518082	oro162824	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162824_L001_R1_001.fastq.gz	oro162824_L001_R2_001.fastq.gz	SAMN10877530
PRJNA518082	oro162825	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162825_L001_R1_001.fastq.gz	oro162825_L001_R2_001.fastq.gz	SAMN10877531
PRJNA518082	oro162826	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162826_L001_R1_001.fastq.gz	oro162826_L001_R2_001.fastq.gz	SAMN10877532
PRJNA518082	oro162827	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162827_L001_R1_001.fastq.gz	oro162827_L001_R2_001.fastq.gz	SAMN10877533
PRJNA518082	oro162828	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162828_L001_R1_001.fastq.gz	oro162828_L001_R2_001.fastq.gz	SAMN10877534
PRJNA518082	oro162829	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162829_L001_R1_001.fastq.gz	oro162829_L001_R2_001.fastq.gz	SAMN10877535
PRJNA518082	oro162830	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162830_L001_R1_001.fastq.gz	oro162830_L001_R2_001.fastq.gz	SAMN10877536
PRJNA518082	oro162831	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162831_L001_R1_001.fastq.gz	oro162831_L001_R2_001.fastq.gz	SAMN10877537
PRJNA518082	oro162832	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162832_L001_R1_001.fastq.gz	oro162832_L001_R2_001.fastq.gz	SAMN10877538
PRJNA518082	oro162833	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro162833_L001_R1_001.fastq.gz	oro162833_L001_R2_001.fastq.gz	SAMN10877539
PRJNA518082	oro164234	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164234_L001_R1_001.fastq.gz	oro164234_L001_R2_001.fastq.gz	SAMN10877563
PRJNA518082	oro164235	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164235_L001_R1_001.fastq.gz	oro164235_L001_R2_001.fastq.gz	SAMN10877564
PRJNA518082	oro164236	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164236_L001_R1_001.fastq.gz	oro164236_L001_R2_001.fastq.gz	SAMN10877565
PRJNA518082	oro164239	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164239_L001_R1_001.fastq.gz	oro164239_L001_R2_001.fastq.gz	SAMN10877566
PRJNA518082	oro164240	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164240_L001_R1_001.fastq.gz	oro164240_L001_R2_001.fastq.gz	SAMN10877567
PRJNA518082	oro164241	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164241_L001_R1_001.fastq.gz	oro164241_L001_R2_001.fastq.gz	SAMN10877568
PRJNA518082	oro164242	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164242_L001_R1_001.fastq.gz	oro164242_L001_R2_001.fastq.gz	SAMN10877569
PRJNA518082	oro164243	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164243_L001_R1_001.fastq.gz	oro164243_L001_R2_001.fastq.gz	SAMN10877570
PRJNA518082	oro164244	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164244_L001_R1_001.fastq.gz	oro164244_L001_R2_001.fastq.gz	SAMN10877571
PRJNA518082	oro164245	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164245_L001_R1_001.fastq.gz	oro164245_L001_R2_001.fastq.gz	SAMN10877572
PRJNA518082	oro164246	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164246_L001_R1_001.fastq.gz	oro164246_L001_R2_001.fastq.gz	SAMN10877573
PRJNA518082	oro164247	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164247_L001_R1_001.fastq.gz	oro164247_L001_R2_001.fastq.gz	SAMN10877574
PRJNA518082	oro164248	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164248_L001_R1_001.fastq.gz	oro164248_L001_R2_001.fastq.gz	SAMN10877575
PRJNA518082	oro164250	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164250_L001_R1_001.fastq.gz	oro164250_L001_R2_001.fastq.gz	SAMN10877576
PRJNA518082	oro164251	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164251_L001_R1_001.fastq.gz	oro164251_L001_R2_001.fastq.gz	SAMN10877577
PRJNA518082	oro164252	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164252_L001_R1_001.fastq.gz	oro164252_L001_R2_001.fastq.gz	SAMN10877578
PRJNA518082	oro164253	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164253_L001_R1_001.fastq.gz	oro164253_L001_R2_001.fastq.gz	SAMN10877579
PRJNA518082	oro164254	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164254_L001_R1_001.fastq.gz	oro164254_L001_R2_001.fastq.gz	SAMN10877580
PRJNA518082	oro164255	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164255_L001_R1_001.fastq.gz	oro164255_L001_R2_001.fastq.gz	SAMN10877581
PRJNA518082	oro164256	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164256_L001_R1_001.fastq.gz	oro164256_L001_R2_001.fastq.gz	SAMN10877582
PRJNA518082	oro164257	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164257_L001_R1_001.fastq.gz	oro164257_L001_R2_001.fastq.gz	SAMN10877583
PRJNA518082	oro164258	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164258_L001_R1_001.fastq.gz	oro164258_L001_R2_001.fastq.gz	SAMN10877584
PRJNA518082	oro164259	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164259_L001_R1_001.fastq.gz	oro164259_L001_R2_001.fastq.gz	SAMN10877585
PRJNA518082	oro164261	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164261_L001_R1_001.fastq.gz	oro164261_L001_R2_001.fastq.gz	SAMN10877586
PRJNA518082	oro164262	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164262_L001_R1_001.fastq.gz	oro164262_L001_R2_001.fastq.gz	SAMN10877587
PRJNA518082	oro164263	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164263_L001_R1_001.fastq.gz	oro164263_L001_R2_001.fastq.gz	SAMN10877588
PRJNA518082	oro164264	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164264_L001_R1_001.fastq.gz	oro164264_L001_R2_001.fastq.gz	SAMN10877589
PRJNA518082	oro164265	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164265_L001_R1_001.fastq.gz	oro164265_L001_R2_001.fastq.gz	SAMN10877590
PRJNA518082	oro164266	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164266_L001_R1_001.fastq.gz	oro164266_L001_R2_001.fastq.gz	SAMN10877591
PRJNA518082	oro164267	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164267_L001_R1_001.fastq.gz	oro164267_L001_R2_001.fastq.gz	SAMN10877592
PRJNA518082	oro164268	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164268_L001_R1_001.fastq.gz	oro164268_L001_R2_001.fastq.gz	SAMN10877593
PRJNA518082	oro164269	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164269_L001_R1_001.fastq.gz	oro164269_L001_R2_001.fastq.gz	SAMN10877594
PRJNA518082	oro164270	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164270_L001_R1_001.fastq.gz	oro164270_L001_R2_001.fastq.gz	SAMN10877595
PRJNA518082	oro164272	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164272_L001_R1_001.fastq.gz	oro164272_L001_R2_001.fastq.gz	SAMN10877596
PRJNA518082	oro164273	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164273_L001_R1_001.fastq.gz	oro164273_L001_R2_001.fastq.gz	SAMN10877597
PRJNA518082	oro164274	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164274_L001_R1_001.fastq.gz	oro164274_L001_R2_001.fastq.gz	SAMN10877598
PRJNA518082	oro164275	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164275_L001_R1_001.fastq.gz	oro164275_L001_R2_001.fastq.gz	SAMN10877599
PRJNA518082	oro164276	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164276_L001_R1_001.fastq.gz	oro164276_L001_R2_001.fastq.gz	SAMN10877600
PRJNA518082	oro164277	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164277_L001_R1_001.fastq.gz	oro164277_L001_R2_001.fastq.gz	SAMN10877601
PRJNA518082	oro164278	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164278_L001_R1_001.fastq.gz	oro164278_L001_R2_001.fastq.gz	SAMN10877602
PRJNA518082	oro164279	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164279_L001_R1_001.fastq.gz	oro164279_L001_R2_001.fastq.gz	SAMN10877603
PRJNA518082	oro164280	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164280_L001_R1_001.fastq.gz	oro164280_L001_R2_001.fastq.gz	SAMN10877604
PRJNA518082	oro164281	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164281_L001_R1_001.fastq.gz	oro164281_L001_R2_001.fastq.gz	SAMN10877605
PRJNA518082	oro164385	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164385_L001_R1_001.fastq.gz	oro164385_L001_R2_001.fastq.gz	SAMN10877606
PRJNA518082	oro164386	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164386_L001_R1_001.fastq.gz	oro164386_L001_R2_001.fastq.gz	SAMN10877607
PRJNA518082	oro164387	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164387_L001_R1_001.fastq.gz	oro164387_L001_R2_001.fastq.gz	SAMN10877608
PRJNA518082	oro164388	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164388_L001_R1_001.fastq.gz	oro164388_L001_R2_001.fastq.gz	SAMN10877609
PRJNA518082	oro164389	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164389_L001_R1_001.fastq.gz	oro164389_L001_R2_001.fastq.gz	SAMN10877610
PRJNA518082	oro164390	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164390_L001_R1_001.fastq.gz	oro164390_L001_R2_001.fastq.gz	SAMN10877611
PRJNA518082	oro164391	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164391_L001_R1_001.fastq.gz	oro164391_L001_R2_001.fastq.gz	SAMN10877612
PRJNA518082	oro164392	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164392_L001_R1_001.fastq.gz	oro164392_L001_R2_001.fastq.gz	SAMN10877613
PRJNA518082	oro164393	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164393_L001_R1_001.fastq.gz	oro164393_L001_R2_001.fastq.gz	SAMN10877614
PRJNA518082	oro164394	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro164394_L001_R1_001.fastq.gz	oro164394_L001_R2_001.fastq.gz	SAMN10877615
PRJNA518082	oro169127	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169127_L001_R1_001.fastq.gz	oro169127_L001_R2_001.fastq.gz	SAMN10877628
PRJNA518082	oro169128	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169128_L001_R1_001.fastq.gz	oro169128_L001_R2_001.fastq.gz	SAMN10877629
PRJNA518082	oro169129	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169129_L001_R1_001.fastq.gz	oro169129_L001_R2_001.fastq.gz	SAMN10877630
PRJNA518082	oro169130	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169130_L001_R1_001.fastq.gz	oro169130_L001_R2_001.fastq.gz	SAMN10877631
PRJNA518082	oro169132	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169132_L001_R1_001.fastq.gz	oro169132_L001_R2_001.fastq.gz	SAMN10877632
PRJNA518082	oro169133	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169133_L001_R1_001.fastq.gz	oro169133_L001_R2_001.fastq.gz	SAMN10877633
PRJNA518082	oro169136	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169136_L001_R1_001.fastq.gz	oro169136_L001_R2_001.fastq.gz	SAMN10877634
PRJNA518082	oro169137	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169137_L001_R1_001.fastq.gz	oro169137_L001_R2_001.fastq.gz	SAMN10877635
PRJNA518082	oro169139	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169139_L001_R1_001.fastq.gz	oro169139_L001_R2_001.fastq.gz	SAMN10877636
PRJNA518082	oro169140	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169140_L001_R1_001.fastq.gz	oro169140_L001_R2_001.fastq.gz	SAMN10877637
PRJNA518082	oro169141	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169141_L001_R1_001.fastq.gz	oro169141_L001_R2_001.fastq.gz	SAMN10877638
PRJNA518082	oro169142	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169142_L001_R1_001.fastq.gz	oro169142_L001_R2_001.fastq.gz	SAMN10877639
PRJNA518082	oro169143	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169143_L001_R1_001.fastq.gz	oro169143_L001_R2_001.fastq.gz	SAMN10877640
PRJNA518082	oro169144	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169144_L001_R1_001.fastq.gz	oro169144_L001_R2_001.fastq.gz	SAMN10877641
PRJNA518082	oro169145	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169145_L001_R1_001.fastq.gz	oro169145_L001_R2_001.fastq.gz	SAMN10877642
PRJNA518082	oro169146	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169146_L001_R1_001.fastq.gz	oro169146_L001_R2_001.fastq.gz	SAMN10877643
PRJNA518082	oro169147	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169147_L001_R1_001.fastq.gz	oro169147_L001_R2_001.fastq.gz	SAMN10877644
PRJNA518082	oro169148	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169148_L001_R1_001.fastq.gz	oro169148_L001_R2_001.fastq.gz	SAMN10877645
PRJNA518082	oro169149	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169149_L001_R1_001.fastq.gz	oro169149_L001_R2_001.fastq.gz	SAMN10877646
PRJNA518082	oro169150	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169150_L001_R1_001.fastq.gz	oro169150_L001_R2_001.fastq.gz	SAMN10877647
PRJNA518082	oro169151	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169151_L001_R1_001.fastq.gz	oro169151_L001_R2_001.fastq.gz	SAMN10877648
PRJNA518082	oro169152	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169152_L001_R1_001.fastq.gz	oro169152_L001_R2_001.fastq.gz	SAMN10877649
PRJNA518082	oro169154	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169154_L001_R1_001.fastq.gz	oro169154_L001_R2_001.fastq.gz	SAMN10877650
PRJNA518082	oro169155	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169155_L001_R1_001.fastq.gz	oro169155_L001_R2_001.fastq.gz	SAMN10877651
PRJNA518082	oro169156	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169156_L001_R1_001.fastq.gz	oro169156_L001_R2_001.fastq.gz	SAMN10877652
PRJNA518082	oro169157	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169157_L001_R1_001.fastq.gz	oro169157_L001_R2_001.fastq.gz	SAMN10877653
PRJNA518082	oro169158	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169158_L001_R1_001.fastq.gz	oro169158_L001_R2_001.fastq.gz	SAMN10877654
PRJNA518082	oro169159	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169159_L001_R1_001.fastq.gz	oro169159_L001_R2_001.fastq.gz	SAMN10877655
PRJNA518082	oro169160	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169160_L001_R1_001.fastq.gz	oro169160_L001_R2_001.fastq.gz	SAMN10877656
PRJNA518082	oro169161	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169161_L001_R1_001.fastq.gz	oro169161_L001_R2_001.fastq.gz	SAMN10877657
PRJNA518082	oro169162	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169162_L001_R1_001.fastq.gz	oro169162_L001_R2_001.fastq.gz	SAMN10877658
PRJNA518082	oro169250	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169250_L001_R1_001.fastq.gz	oro169250_L001_R2_001.fastq.gz	SAMN10877659
PRJNA518082	oro169252	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169252_L001_R1_001.fastq.gz	oro169252_L001_R2_001.fastq.gz	SAMN10877660
PRJNA518082	oro169253	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169253_L001_R1_001.fastq.gz	oro169253_L001_R2_001.fastq.gz	SAMN10877661
PRJNA518082	oro169254	COI amplicons from bat guano	AMPLICON	METAGENOMIC	PCR	PAIRED	ILLUMINA	Illumina MiSeq	COI amplicons generated from ANML primer pair	fastq	oro169254_L001_R1_001.fastq.gz	oro169254_L001_R2_001.fastq.gz	SAMN10877662
